CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
Case No. 711,0,2018-05-26 04:00:31,4,0
Case No. 711,2,2018-05-26 04:02:38,2,127
Case No. 711,3,2018-05-26 04:04:42,4,124
Case No. 711,4,2018-05-26 04:07:07,0,145
Case No. 711,5,2018-05-26 04:07:54,0,47
Case No. 711,8,2018-05-26 04:08:13,1,19
Case No. 711,6,2018-05-26 04:10:35,0,142
Case No. 711,1,2018-05-26 04:13:02,0,147
Case No. 711,7,2018-05-26 04:13:41,0,7
Case No. 712,0,2018-05-22 16:30:43,2,0
Case No. 712,2,2018-05-22 16:32:17,0,94
Case No. 712,3,2018-05-22 16:33:06,4,49
Case No. 712,4,2018-05-22 16:34:35,0,89
Case No. 712,5,2018-05-22 16:35:23,0,48
Case No. 712,6,2018-05-22 16:35:40,2,17
Case No. 712,1,2018-05-22 16:37:22,0,102
Case No. 712,7,2018-05-22 16:37:28,0,54
Case No. 712,1,2018-05-22 16:39:47,0,139
Case No. 713,0,2018-05-26 07:56:56,3,0
Case No. 713,2,2018-05-26 07:58:40,3,104
Case No. 713,3,2018-05-26 08:00:25,4,105
Case No. 713,4,2018-05-26 08:02:18,0,113
Case No. 713,5,2018-05-26 08:03:55,0,97
Case No. 713,8,2018-05-26 08:04:09,1,14
Case No. 713,6,2018-05-26 08:06:24,0,135
Case No. 713,1,2018-05-26 08:06:39,0,15
Case No. 713,7,2018-05-26 08:07:27,0,110
Case No. 714,0,2018-05-22 19:58:39,3,0
Case No. 714,2,2018-05-22 20:00:45,0,126
Case No. 714,3,2018-05-22 20:03:05,4,140
Case No. 714,4,2018-05-22 20:03:10,0,5
Case No. 714,5,2018-05-22 20:05:30,0,140
Case No. 714,6,2018-05-22 20:05:36,2,6
Case No. 714,1,2018-05-22 20:06:39,0,63
Case No. 714,7,2018-05-22 20:06:54,0,69
Case No. 714,1,2018-05-22 20:07:17,0,23
Case No. 715,0,2018-05-26 13:06:11,2,0
Case No. 715,2,2018-05-26 13:06:24,2,13
Case No. 715,3,2018-05-26 13:07:24,4,60
Case No. 715,4,2018-05-26 13:07:51,0,27
Case No. 715,5,2018-05-26 13:08:58,0,67
Case No. 715,8,2018-05-26 13:10:33,1,95
Case No. 715,6,2018-05-26 13:10:45,0,12
Case No. 715,1,2018-05-26 13:12:24,0,99
Case No. 715,7,2018-05-26 13:14:35,0,136
Case No. 716,0,2018-05-19 03:52:04,1,0
Case No. 716,2,2018-05-19 03:53:24,1,80
Case No. 716,3,2018-05-19 03:53:26,1,2
Case No. 716,4,2018-05-19 03:54:49,0,83
Case No. 716,5,2018-05-19 03:54:50,0,1
Case No. 716,6,2018-05-19 03:56:06,3,76
Case No. 716,1,2018-05-19 03:56:41,0,35
Case No. 716,7,2018-05-19 03:58:44,0,94
Case No. 716,1,2018-05-19 03:59:53,0,69
Case No. 717,0,2018-05-26 16:51:47,2,0
Case No. 717,2,2018-05-26 16:53:40,3,113
Case No. 717,3,2018-05-26 16:54:10,2,30
Case No. 717,4,2018-05-26 16:56:30,0,140
Case No. 717,5,2018-05-26 16:57:32,0,62
Case No. 717,8,2018-05-26 16:58:14,1,42
Case No. 717,6,2018-05-26 17:00:30,0,136
Case No. 717,1,2018-05-26 17:02:10,0,100
Case No. 717,7,2018-05-26 17:02:59,0,114
Case No. 718,0,2018-05-22 23:57:37,3,0
Case No. 718,2,2018-05-22 23:57:53,1,16
Case No. 718,3,2018-05-22 23:59:00,4,67
Case No. 718,4,2018-05-22 23:59:31,0,31
Case No. 718,5,2018-05-23 00:00:12,0,41
Case No. 718,6,2018-05-23 00:00:26,2,14
Case No. 718,1,2018-05-23 00:01:19,0,53
Case No. 718,7,2018-05-23 00:01:33,0,96
Case No. 718,1,2018-05-23 00:02:12,0,39
Case No. 719,0,2018-05-15 16:11:48,0,0
Case No. 719,2,2018-05-15 16:13:18,3,90
Case No. 719,4,2018-05-15 16:14:39,0,81
Case No. 719,1,2018-05-15 16:15:37,1,58
Case No. 719,3,2018-05-15 16:17:45,0,128
Case No. 719,8,2018-05-15 16:18:14,0,29
Case No. 719,5,2018-05-15 16:19:14,0,60
Case No. 719,7,2018-05-15 16:20:16,0,77
Case No. 719,9,2018-05-15 16:21:37,0,81
Case No. 720,0,2018-05-19 07:54:09,4,0
Case No. 720,2,2018-05-19 07:54:30,1,21
Case No. 720,3,2018-05-19 07:54:48,1,18
Case No. 720,4,2018-05-19 07:54:58,0,10
Case No. 720,5,2018-05-19 07:57:28,0,150
Case No. 720,6,2018-05-19 07:59:11,3,103
Case No. 720,1,2018-05-19 08:01:01,0,110
Case No. 720,7,2018-05-19 08:01:53,0,129
Case No. 720,1,2018-05-19 08:03:38,0,105
Case No. 721,0,2018-05-26 19:46:52,0,0
Case No. 721,2,2018-05-26 19:47:28,0,36
Case No. 721,3,2018-05-26 19:47:58,2,30
Case No. 721,4,2018-05-26 19:48:55,0,57
Case No. 721,5,2018-05-26 19:49:39,0,44
Case No. 721,8,2018-05-26 19:52:05,1,146
Case No. 721,6,2018-05-26 19:52:34,0,29
Case No. 721,1,2018-05-26 19:54:03,0,89
Case No. 721,7,2018-05-26 19:56:32,0,10
Case No. 722,0,2018-05-23 03:58:12,0,0
Case No. 722,2,2018-05-23 03:59:13,1,61
Case No. 722,3,2018-05-23 04:00:10,4,57
Case No. 722,4,2018-05-23 04:01:31,0,81
Case No. 722,5,2018-05-23 04:03:37,0,126
Case No. 722,6,2018-05-23 04:04:16,2,39
Case No. 722,1,2018-05-23 04:06:01,0,105
Case No. 722,7,2018-05-23 04:08:18,0,119
Case No. 722,1,2018-05-23 04:10:14,0,116
Case No. 723,0,2018-05-27 01:19:14,0,0
Case No. 723,2,2018-05-27 01:20:02,0,48
Case No. 723,3,2018-05-27 01:22:05,3,123
Case No. 723,4,2018-05-27 01:24:30,0,145
Case No. 723,5,2018-05-27 01:25:46,0,76
Case No. 723,8,2018-05-27 01:27:09,1,83
Case No. 723,6,2018-05-27 01:28:46,0,97
Case No. 723,1,2018-05-27 01:30:39,0,113
Case No. 723,7,2018-05-27 01:31:40,0,102
Case No. 724,0,2018-05-23 07:57:32,1,0
Case No. 724,2,2018-05-23 07:58:49,1,77
Case No. 724,3,2018-05-23 07:59:04,4,15
Case No. 724,4,2018-05-23 08:01:01,0,117
Case No. 724,5,2018-05-23 08:02:57,0,116
Case No. 724,6,2018-05-23 08:03:41,2,44
Case No. 724,1,2018-05-23 08:04:37,0,56
Case No. 724,7,2018-05-23 08:05:42,0,27
Case No. 724,1,2018-05-23 08:05:48,0,6
Case No. 725,0,2018-05-27 04:13:08,1,0
Case No. 725,2,2018-05-27 04:14:05,0,57
Case No. 725,3,2018-05-27 04:15:36,3,91
Case No. 725,4,2018-05-27 04:17:17,0,101
Case No. 725,5,2018-05-27 04:17:31,0,14
Case No. 725,8,2018-05-27 04:17:52,1,21
Case No. 725,6,2018-05-27 04:19:22,0,90
Case No. 725,1,2018-05-27 04:21:09,0,107
Case No. 725,7,2018-05-27 04:22:37,0,61
Case No. 726,0,2018-05-19 12:56:43,2,0
Case No. 726,2,2018-05-19 12:58:25,1,102
Case No. 726,3,2018-05-19 13:00:38,1,133
Case No. 726,4,2018-05-19 13:03:00,0,142
Case No. 726,5,2018-05-19 13:03:05,0,5
Case No. 726,6,2018-05-19 13:05:22,3,137
Case No. 726,1,2018-05-19 13:06:13,0,51
Case No. 726,7,2018-05-19 13:06:16,0,27
Case No. 726,1,2018-05-19 13:08:40,0,144
Case No. 727,0,2018-05-27 07:49:18,1,0
Case No. 727,2,2018-05-27 07:49:33,0,15
Case No. 727,3,2018-05-27 07:50:02,2,29
Case No. 727,4,2018-05-27 07:52:18,0,136
Case No. 727,5,2018-05-27 07:53:59,0,101
Case No. 727,8,2018-05-27 07:55:56,1,117
Case No. 727,6,2018-05-27 07:56:20,0,24
Case No. 727,1,2018-05-27 07:57:57,0,97
Case No. 727,7,2018-05-27 07:59:11,0,64
Case No. 728,0,2018-05-23 12:12:31,4,0
Case No. 728,2,2018-05-23 12:12:43,1,12
Case No. 728,3,2018-05-23 12:13:11,4,28
Case No. 728,4,2018-05-23 12:15:04,0,113
Case No. 728,5,2018-05-23 12:15:45,0,41
Case No. 728,6,2018-05-23 12:16:25,2,40
Case No. 728,1,2018-05-23 12:16:55,0,30
Case No. 728,7,2018-05-23 12:18:48,0,102
Case No. 728,1,2018-05-23 12:20:30,0,102
Case No. 729,0,2018-05-15 20:28:57,1,0
Case No. 729,2,2018-05-15 20:30:10,3,73
Case No. 729,4,2018-05-15 20:30:52,0,42
Case No. 729,1,2018-05-15 20:31:53,1,61
Case No. 729,3,2018-05-15 20:32:36,0,43
Case No. 729,8,2018-05-15 20:33:11,0,35
Case No. 729,5,2018-05-15 20:34:36,0,85
Case No. 729,7,2018-05-15 20:35:09,0,99
Case No. 729,9,2018-05-15 20:37:34,0,145
Case No. 730,0,2018-05-19 15:51:32,3,0
Case No. 730,2,2018-05-19 15:53:58,4,146
Case No. 730,3,2018-05-19 15:55:36,1,98
Case No. 730,4,2018-05-19 15:56:43,0,67
Case No. 730,5,2018-05-19 15:58:22,0,99
Case No. 730,6,2018-05-19 15:59:25,3,63
Case No. 730,1,2018-05-19 16:00:48,0,83
Case No. 730,7,2018-05-19 16:01:05,0,127
Case No. 730,1,2018-05-19 16:03:09,0,124
Case No. 731,0,2018-05-27 12:06:06,4,0
Case No. 731,2,2018-05-27 12:08:22,0,136
Case No. 731,3,2018-05-27 12:09:47,3,85
Case No. 731,4,2018-05-27 12:11:15,0,88
Case No. 731,5,2018-05-27 12:13:40,0,145
Case No. 731,8,2018-05-27 12:15:28,1,108
Case No. 731,6,2018-05-27 12:15:54,0,26
Case No. 731,1,2018-05-27 12:17:13,0,79
Case No. 731,7,2018-05-27 12:18:54,0,115
Case No. 732,0,2018-05-23 16:39:24,2,0
Case No. 732,2,2018-05-23 16:41:52,1,148
Case No. 732,3,2018-05-23 16:44:17,4,145
Case No. 732,4,2018-05-23 16:45:39,0,82
Case No. 732,5,2018-05-23 16:47:15,0,96
Case No. 732,6,2018-05-23 16:49:19,2,124
Case No. 732,1,2018-05-23 16:50:41,0,82
Case No. 732,7,2018-05-23 16:50:54,0,92
Case No. 732,1,2018-05-23 16:52:48,0,114
Case No. 733,0,2018-05-27 15:58:47,4,0
Case No. 733,2,2018-05-27 16:00:47,0,120
Case No. 733,3,2018-05-27 16:00:53,2,6
Case No. 733,4,2018-05-27 16:01:22,0,29
Case No. 733,5,2018-05-27 16:03:28,0,126
Case No. 733,8,2018-05-27 16:05:00,1,92
Case No. 733,6,2018-05-27 16:07:00,0,120
Case No. 733,1,2018-05-27 16:07:28,0,28
Case No. 733,7,2018-05-27 16:08:10,0,109
Case No. 734,0,2018-05-23 19:54:52,3,0
Case No. 734,2,2018-05-23 19:56:51,4,119
Case No. 734,3,2018-05-23 19:57:14,4,23
Case No. 734,4,2018-05-23 19:57:21,0,7
Case No. 734,5,2018-05-23 19:58:29,0,68
Case No. 734,6,2018-05-23 19:59:28,2,59
Case No. 734,1,2018-05-23 20:00:47,0,79
Case No. 734,7,2018-05-23 20:03:02,0,40
Case No. 734,1,2018-05-23 20:04:53,0,111
Case No. 735,0,2018-05-27 20:03:43,3,0
Case No. 735,2,2018-05-27 20:03:45,0,2
Case No. 735,3,2018-05-27 20:04:41,3,56
Case No. 735,4,2018-05-27 20:06:57,0,136
Case No. 735,5,2018-05-27 20:09:07,0,130
Case No. 735,8,2018-05-27 20:11:04,1,117
Case No. 735,6,2018-05-27 20:13:04,0,120
Case No. 735,1,2018-05-27 20:14:00,0,56
Case No. 735,7,2018-05-27 20:14:50,0,17
Case No. 736,0,2018-05-19 20:13:20,0,0
Case No. 736,2,2018-05-19 20:15:13,4,113
Case No. 736,3,2018-05-19 20:15:26,1,13
Case No. 736,4,2018-05-19 20:16:06,0,40
Case No. 736,5,2018-05-19 20:16:56,0,50
Case No. 736,6,2018-05-19 20:18:59,3,123
Case No. 736,1,2018-05-19 20:20:55,0,116
Case No. 736,7,2018-05-19 20:22:32,0,16
Case No. 736,1,2018-05-19 20:22:36,0,4
Case No. 737,0,2018-05-28 00:42:50,2,0
Case No. 737,2,2018-05-28 00:44:44,0,114
Case No. 737,3,2018-05-28 00:46:04,2,80
Case No. 737,4,2018-05-28 00:48:32,0,148
Case No. 737,5,2018-05-28 00:50:19,0,107
Case No. 737,8,2018-05-28 00:51:35,1,76
Case No. 737,6,2018-05-28 00:53:16,0,101
Case No. 737,1,2018-05-28 00:55:06,0,110
Case No. 737,7,2018-05-28 00:56:09,0,51
Case No. 738,0,2018-05-23 23:55:54,0,0
Case No. 738,2,2018-05-23 23:57:50,4,116
Case No. 738,3,2018-05-23 23:58:11,4,21
Case No. 738,4,2018-05-23 23:58:41,0,30
Case No. 738,5,2018-05-23 23:58:43,0,2
Case No. 738,6,2018-05-23 23:59:45,2,62
Case No. 738,1,2018-05-24 00:00:34,0,49
Case No. 738,7,2018-05-24 00:03:02,0,87
Case No. 738,1,2018-05-24 00:04:24,0,82
Case No. 739,0,2018-05-16 00:46:59,1,0
Case No. 739,2,2018-05-16 00:49:00,2,121
Case No. 739,4,2018-05-16 00:49:03,0,3
Case No. 739,1,2018-05-16 00:49:21,1,18
Case No. 739,3,2018-05-16 00:49:50,0,29
Case No. 739,8,2018-05-16 00:50:01,0,11
Case No. 739,5,2018-05-16 00:51:29,0,88
Case No. 739,7,2018-05-16 00:53:03,0,38
Case No. 739,9,2018-05-16 00:54:57,0,114
Case No. 740,0,2018-05-20 00:35:41,1,0
Case No. 740,2,2018-05-20 00:36:25,4,44
Case No. 740,3,2018-05-20 00:37:57,1,92
Case No. 740,4,2018-05-20 00:39:45,0,108
Case No. 740,5,2018-05-20 00:40:51,0,66
Case No. 740,6,2018-05-20 00:42:55,3,124
Case No. 740,1,2018-05-20 00:44:45,0,110
Case No. 740,7,2018-05-20 00:45:44,0,123
Case No. 740,1,2018-05-20 00:46:16,0,32
Case No. 741,0,2018-05-28 04:08:01,3,0
Case No. 741,2,2018-05-28 04:10:09,0,128
Case No. 741,3,2018-05-28 04:11:35,2,86
Case No. 741,4,2018-05-28 04:13:02,0,87
Case No. 741,5,2018-05-28 04:14:06,0,64
Case No. 741,8,2018-05-28 04:16:16,1,130
Case No. 741,6,2018-05-28 04:16:34,0,18
Case No. 741,1,2018-05-28 04:16:49,0,15
Case No. 741,7,2018-05-28 04:17:10,0,82
Case No. 742,0,2018-05-24 04:16:03,1,0
Case No. 742,2,2018-05-24 04:17:46,4,103
Case No. 742,3,2018-05-24 04:20:09,4,143
Case No. 742,4,2018-05-24 04:22:17,0,128
Case No. 742,5,2018-05-24 04:22:33,0,16
Case No. 742,6,2018-05-24 04:24:06,2,93
Case No. 742,1,2018-05-24 04:26:24,0,138
Case No. 742,7,2018-05-24 04:26:51,0,45
Case No. 742,1,2018-05-24 04:28:28,0,97
Case No. 743,0,2018-05-28 08:22:30,2,0
Case No. 743,2,2018-05-28 08:23:21,0,51
Case No. 743,3,2018-05-28 08:25:43,3,142
Case No. 743,4,2018-05-28 08:26:01,0,18
Case No. 743,5,2018-05-28 08:28:07,0,126
Case No. 743,8,2018-05-28 08:29:18,1,71
Case No. 743,6,2018-05-28 08:30:18,0,60
Case No. 743,1,2018-05-28 08:31:55,0,97
Case No. 743,7,2018-05-28 08:31:58,0,40
Case No. 744,0,2018-05-24 07:58:07,4,0
Case No. 744,2,2018-05-24 07:58:16,4,9
Case No. 744,3,2018-05-24 07:59:46,4,90
Case No. 744,4,2018-05-24 08:00:30,0,44
Case No. 744,5,2018-05-24 08:01:54,0,84
Case No. 744,6,2018-05-24 08:02:53,2,59
Case No. 744,1,2018-05-24 08:03:02,0,9
Case No. 744,7,2018-05-24 08:03:11,0,121
Case No. 744,1,2018-05-24 08:04:27,0,76
Case No. 745,0,2018-05-28 12:23:01,2,0
Case No. 745,2,2018-05-28 12:23:35,1,34
Case No. 745,3,2018-05-28 12:24:35,3,60
Case No. 745,4,2018-05-28 12:26:18,0,103
Case No. 745,5,2018-05-28 12:27:34,0,76
Case No. 745,8,2018-05-28 12:28:16,1,42
Case No. 745,6,2018-05-28 12:30:21,0,125
Case No. 745,1,2018-05-28 12:30:53,0,32
Case No. 745,7,2018-05-28 12:33:13,0,92
Case No. 746,0,2018-05-20 04:03:41,4,0
Case No. 746,2,2018-05-20 04:03:58,4,17
Case No. 746,3,2018-05-20 04:06:06,1,128
Case No. 746,4,2018-05-20 04:07:56,0,110
Case No. 746,5,2018-05-20 04:08:10,0,14
Case No. 746,6,2018-05-20 04:08:27,3,17
Case No. 746,1,2018-05-20 04:09:09,0,42
Case No. 746,7,2018-05-20 04:10:24,0,71
Case No. 746,1,2018-05-20 04:12:34,0,130
Case No. 747,0,2018-05-28 15:54:41,0,0
Case No. 747,2,2018-05-28 15:55:20,1,39
Case No. 747,3,2018-05-28 15:56:09,2,49
Case No. 747,4,2018-05-28 15:57:12,0,63
Case No. 747,5,2018-05-28 15:58:46,0,94
Case No. 747,8,2018-05-28 16:00:55,1,129
Case No. 747,6,2018-05-28 16:02:56,0,121
Case No. 747,1,2018-05-28 16:03:23,0,27
Case No. 747,7,2018-05-28 16:04:51,0,27
Case No. 748,0,2018-05-24 12:07:29,2,0
Case No. 748,2,2018-05-24 12:07:39,4,10
Case No. 748,3,2018-05-24 12:08:48,4,69
Case No. 748,4,2018-05-24 12:11:16,0,148
Case No. 748,5,2018-05-24 12:11:18,0,2
Case No. 748,6,2018-05-24 12:12:43,2,85
Case No. 748,1,2018-05-24 12:14:24,0,101
Case No. 748,7,2018-05-24 12:14:53,0,37
Case No. 748,1,2018-05-24 12:16:07,0,74
Case No. 749,0,2018-05-16 04:29:32,3,0
Case No. 749,2,2018-05-16 04:30:03,2,31
Case No. 749,4,2018-05-16 04:30:37,0,34
Case No. 749,1,2018-05-16 04:31:39,1,62
Case No. 749,3,2018-05-16 04:32:19,0,40
Case No. 749,8,2018-05-16 04:33:40,0,81
Case No. 749,5,2018-05-16 04:35:32,0,112
Case No. 749,7,2018-05-16 04:37:06,0,24
Case No. 749,9,2018-05-16 04:39:30,0,144
Case No. 750,0,2018-05-20 07:50:21,2,0
Case No. 750,2,2018-05-20 07:52:02,4,101
Case No. 750,3,2018-05-20 07:53:57,1,115
Case No. 750,4,2018-05-20 07:55:49,0,112
Case No. 750,5,2018-05-20 07:57:38,0,109
Case No. 750,6,2018-05-20 07:57:57,3,19
Case No. 750,1,2018-05-20 07:59:57,0,120
Case No. 750,7,2018-05-20 08:00:48,0,10
Case No. 750,1,2018-05-20 08:02:29,0,101
Case No. 751,0,2018-05-28 20:48:21,0,0
Case No. 751,2,2018-05-28 20:50:37,1,136
Case No. 751,3,2018-05-28 20:51:04,3,27
Case No. 751,4,2018-05-28 20:53:25,0,141
Case No. 751,5,2018-05-28 20:54:17,0,52
Case No. 751,8,2018-05-28 20:56:33,1,136
Case No. 751,6,2018-05-28 20:56:37,0,4
Case No. 751,1,2018-05-28 20:57:02,0,25
Case No. 751,7,2018-05-28 20:57:35,0,43
Case No. 752,0,2018-05-24 16:32:21,3,0
Case No. 752,2,2018-05-24 16:34:07,3,106
Case No. 752,3,2018-05-24 16:34:25,4,18
Case No. 752,4,2018-05-24 16:34:33,0,8
Case No. 752,5,2018-05-24 16:34:51,0,18
Case No. 752,6,2018-05-24 16:35:30,2,39
Case No. 752,1,2018-05-24 16:36:42,0,72
Case No. 752,7,2018-05-24 16:38:59,0,5
Case No. 752,1,2018-05-24 16:41:17,0,138
Case No. 753,0,2018-05-28 23:50:57,1,0
Case No. 753,2,2018-05-28 23:51:49,1,52
Case No. 753,3,2018-05-28 23:52:26,3,37
Case No. 753,4,2018-05-28 23:54:39,0,133
Case No. 753,5,2018-05-28 23:55:59,0,80
Case No. 753,8,2018-05-28 23:58:20,1,141
Case No. 753,6,2018-05-29 00:00:22,0,122
Case No. 753,1,2018-05-29 00:01:18,0,56
Case No. 753,7,2018-05-29 00:02:42,0,9
Case No. 754,0,2018-05-24 20:02:29,0,0
Case No. 754,2,2018-05-24 20:03:06,2,37
Case No. 754,3,2018-05-24 20:03:10,4,4
Case No. 754,4,2018-05-24 20:05:01,0,111
Case No. 754,5,2018-05-24 20:06:27,0,86
Case No. 754,6,2018-05-24 20:07:57,2,90
Case No. 754,1,2018-05-24 20:08:06,0,9
Case No. 754,7,2018-05-24 20:09:24,0,33
Case No. 754,1,2018-05-24 20:09:52,0,28
Case No. 755,0,2018-05-29 03:50:15,1,0
Case No. 755,2,2018-05-29 03:51:40,1,85
Case No. 755,3,2018-05-29 03:52:59,2,79
Case No. 755,4,2018-05-29 03:54:14,0,75
Case No. 755,5,2018-05-29 03:56:27,0,133
Case No. 755,8,2018-05-29 03:57:06,1,39
Case No. 755,6,2018-05-29 03:58:41,0,95
Case No. 755,1,2018-05-29 03:58:45,0,4
Case No. 755,7,2018-05-29 03:59:03,0,100
Case No. 756,0,2018-05-20 11:50:25,3,0
Case No. 756,2,2018-05-20 11:51:02,3,37
Case No. 756,3,2018-05-20 11:52:32,1,90
Case No. 756,4,2018-05-20 11:52:43,0,11
Case No. 756,5,2018-05-20 11:52:48,0,5
Case No. 756,6,2018-05-20 11:54:50,3,122
Case No. 756,1,2018-05-20 11:55:19,0,29
Case No. 756,7,2018-05-20 11:57:01,0,91
Case No. 756,1,2018-05-20 11:57:33,0,32
Case No. 757,0,2018-05-29 07:57:34,4,0
Case No. 757,2,2018-05-29 07:58:09,1,35
Case No. 757,3,2018-05-29 07:59:12,3,63
Case No. 757,4,2018-05-29 07:59:28,0,16
Case No. 757,5,2018-05-29 07:59:33,0,5
Case No. 757,8,2018-05-29 08:00:15,1,42
Case No. 757,6,2018-05-29 08:02:08,0,113
Case No. 757,1,2018-05-29 08:04:06,0,118
Case No. 757,7,2018-05-29 08:04:58,0,122
Case No. 758,0,2018-05-25 00:42:14,0,0
Case No. 758,2,2018-05-25 00:42:25,3,11
Case No. 758,3,2018-05-25 00:43:34,4,69
Case No. 758,4,2018-05-25 00:45:42,0,128
Case No. 758,5,2018-05-25 00:46:41,0,59
Case No. 758,6,2018-05-25 00:48:27,2,106
Case No. 758,1,2018-05-25 00:50:56,0,149
Case No. 758,7,2018-05-25 00:52:49,0,64
Case No. 758,1,2018-05-25 00:54:21,0,92
Case No. 759,0,2018-05-16 10:00:34,4,0
Case No. 759,2,2018-05-16 10:00:45,2,11
Case No. 759,4,2018-05-16 10:02:06,0,81
Case No. 759,1,2018-05-16 10:02:09,1,3
Case No. 759,3,2018-05-16 10:04:07,0,118
Case No. 759,8,2018-05-16 10:04:26,0,19
Case No. 759,5,2018-05-16 10:05:09,0,43
Case No. 759,7,2018-05-16 10:05:18,0,33
Case No. 759,9,2018-05-16 10:05:19,0,1
Case No. 760,0,2018-05-20 15:53:52,0,0
Case No. 760,2,2018-05-20 15:54:39,2,47
Case No. 760,3,2018-05-20 15:55:28,1,49
Case No. 760,4,2018-05-20 15:57:49,0,141
Case No. 760,5,2018-05-20 15:57:53,0,4
Case No. 760,6,2018-05-20 15:59:49,3,116
Case No. 760,1,2018-05-20 16:00:16,0,27
Case No. 760,7,2018-05-20 16:02:24,0,9
Case No. 760,1,2018-05-20 16:04:28,0,124
Case No. 761,0,2018-05-29 11:50:12,4,0
Case No. 761,2,2018-05-29 11:52:02,1,110
Case No. 761,3,2018-05-29 11:53:10,2,68
Case No. 761,4,2018-05-29 11:55:30,0,140
Case No. 761,5,2018-05-29 11:56:41,0,71
Case No. 761,8,2018-05-29 11:58:16,1,95
Case No. 761,6,2018-05-29 11:58:27,0,11
Case No. 761,1,2018-05-29 12:00:14,0,107
Case No. 761,7,2018-05-29 12:02:19,0,110
Case No. 762,0,2018-05-25 03:57:01,1,0
Case No. 762,2,2018-05-25 03:57:59,3,58
Case No. 762,3,2018-05-25 03:58:21,4,22
Case No. 762,4,2018-05-25 04:00:36,0,135
Case No. 762,5,2018-05-25 04:00:46,0,10
Case No. 762,6,2018-05-25 04:03:03,2,137
Case No. 762,1,2018-05-25 04:03:33,0,30
Case No. 762,7,2018-05-25 04:05:29,0,138
Case No. 762,1,2018-05-25 04:07:58,0,149
Case No. 763,0,2018-05-29 16:01:12,3,0
Case No. 763,2,2018-05-29 16:01:56,1,44
Case No. 763,3,2018-05-29 16:02:40,3,44
Case No. 763,4,2018-05-29 16:03:20,0,40
Case No. 763,5,2018-05-29 16:05:32,0,132
Case No. 763,8,2018-05-29 16:05:53,1,21
Case No. 763,6,2018-05-29 16:06:47,0,54
Case No. 763,1,2018-05-29 16:06:50,0,3
Case No. 763,7,2018-05-29 16:08:08,0,69
Case No. 764,0,2018-05-25 08:12:36,1,0
Case No. 764,2,2018-05-25 08:13:04,2,28
Case No. 764,3,2018-05-25 08:13:07,4,3
Case No. 764,4,2018-05-25 08:15:31,0,144
Case No. 764,5,2018-05-25 08:17:01,0,90
Case No. 764,6,2018-05-25 08:17:38,2,37
Case No. 764,1,2018-05-25 08:18:25,0,47
Case No. 764,7,2018-05-25 08:19:45,0,36
Case No. 764,1,2018-05-25 08:19:56,0,11
Case No. 765,0,2018-05-29 19:51:03,2,0
Case No. 765,2,2018-05-29 19:51:54,1,51
Case No. 765,3,2018-05-29 19:53:23,2,89
Case No. 765,4,2018-05-29 19:55:19,0,116
Case No. 765,5,2018-05-29 19:57:32,0,133
Case No. 765,8,2018-05-29 19:59:50,1,138
Case No. 765,6,2018-05-29 20:01:14,0,84
Case No. 765,1,2018-05-29 20:03:44,0,150
Case No. 765,7,2018-05-29 20:04:34,0,129
Case No. 766,0,2018-05-20 20:05:40,0,0
Case No. 766,2,2018-05-20 20:06:29,3,49
Case No. 766,3,2018-05-20 20:08:35,1,126
Case No. 766,4,2018-05-20 20:10:21,0,106
Case No. 766,5,2018-05-20 20:12:01,0,100
Case No. 766,6,2018-05-20 20:13:04,3,63
Case No. 766,1,2018-05-20 20:13:31,0,27
Case No. 766,7,2018-05-20 20:14:47,0,128
Case No. 766,1,2018-05-20 20:16:59,0,132
Case No. 767,0,2018-05-30 00:32:38,3,0
Case No. 767,2,2018-05-30 00:33:51,1,73
Case No. 767,3,2018-05-30 00:35:06,2,75
Case No. 767,4,2018-05-30 00:36:22,0,76
Case No. 767,5,2018-05-30 00:37:43,0,81
Case No. 767,8,2018-05-30 00:38:32,1,49
Case No. 767,6,2018-05-30 00:38:47,0,15
Case No. 767,1,2018-05-30 00:40:52,0,125
Case No. 767,7,2018-05-30 00:40:56,0,60
Case No. 768,0,2018-05-25 11:48:11,4,0
Case No. 768,2,2018-05-25 11:50:25,3,134
Case No. 768,3,2018-05-25 11:50:38,4,13
Case No. 768,4,2018-05-25 11:51:12,0,34
Case No. 768,5,2018-05-25 11:53:27,0,135
Case No. 768,6,2018-05-25 11:54:07,2,40
Case No. 768,1,2018-05-25 11:55:59,0,112
Case No. 768,7,2018-05-25 11:56:52,0,50
Case No. 768,1,2018-05-25 11:56:56,0,4
Case No. 769,0,2018-05-16 12:39:14,2,0
Case No. 769,2,2018-05-16 12:39:15,2,1
Case No. 769,4,2018-05-16 12:40:57,0,102
Case No. 769,1,2018-05-16 12:42:35,1,98
Case No. 769,3,2018-05-16 12:43:37,0,62
Case No. 769,8,2018-05-16 12:45:47,0,130
Case No. 769,5,2018-05-16 12:46:51,0,64
Case No. 769,7,2018-05-16 12:48:34,0,51
Case No. 769,9,2018-05-16 12:50:14,0,100
Case No. 770,0,2018-05-21 00:10:17,1,0
Case No. 770,2,2018-05-21 00:12:00,3,103
Case No. 770,3,2018-05-21 00:13:13,1,73
Case No. 770,4,2018-05-21 00:14:57,0,104
Case No. 770,5,2018-05-21 00:16:39,0,102
Case No. 770,6,2018-05-21 00:17:31,3,52
