CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
Case No. 1194,7,2018-05-26 20:19:58,6,120
Case No. 1195,0,2018-05-30 04:10:55,0,287457
Case No. 1195,1,2018-05-30 04:11:00,1,5
Case No. 1195,2,2018-05-30 04:11:20,2,20
Case No. 1195,3,2018-05-30 04:11:45,3,25
Case No. 1195,4,2018-05-30 04:12:09,4,24
Case No. 1195,5,2018-05-30 04:12:33,12,24
Case No. 1195,6,2018-05-30 04:13:03,6,30
Case No. 1195,7,2018-05-30 04:14:23,7,80
Case No. 1195,7,2018-05-30 04:16:23,15,120
Case No. 1195,7,2018-05-30 04:17:03,3,40
Case No. 1196,0,2018-05-23 12:58:40,9,-573503
Case No. 1196,1,2018-05-23 12:58:50,1,10
Case No. 1196,2,2018-05-23 12:59:00,2,10
Case No. 1196,3,2018-05-23 12:59:25,11,25
Case No. 1196,4,2018-05-23 13:00:01,8,36
Case No. 1196,5,2018-05-23 13:00:25,5,24
Case No. 1196,8,2018-05-23 13:01:25,12,60
Case No. 1196,9,2018-05-23 13:01:34,3,9
Case No. 1196,6,2018-05-23 13:02:34,6,60
Case No. 1196,7,2018-05-23 13:03:14,7,40
Case No. 1196,7,2018-05-23 13:04:34,4,80
Case No. 1197,0,2018-05-30 08:44:58,9,589224
Case No. 1197,1,2018-05-30 08:45:03,1,5
Case No. 1197,2,2018-05-30 08:45:23,2,20
Case No. 1197,3,2018-05-30 08:45:48,3,25
Case No. 1197,4,2018-05-30 08:46:00,4,12
Case No. 1197,5,2018-05-30 08:46:08,5,8
Case No. 1197,6,2018-05-30 08:47:08,6,60
Case No. 1197,7,2018-05-30 08:48:28,7,80
Case No. 1197,7,2018-05-30 08:49:08,15,40
Case No. 1197,7,2018-05-30 08:50:28,3,80
Case No. 1198,0,2018-05-27 00:24:51,0,-289537
Case No. 1198,1,2018-05-27 00:24:56,1,5
Case No. 1198,2,2018-05-27 00:25:26,2,30
Case No. 1198,3,2018-05-27 00:26:41,11,75
Case No. 1198,4,2018-05-27 00:27:17,8,36
Case No. 1198,5,2018-05-27 00:27:33,7,16
Case No. 1198,8,2018-05-27 00:27:53,10,20
Case No. 1198,9,2018-05-27 00:27:56,6,3
Case No. 1198,6,2018-05-27 00:28:26,6,30
Case No. 1198,7,2018-05-27 00:29:46,7,80
Case No. 1198,7,2018-05-27 00:31:46,6,120
Case No. 1199,0,2018-05-20 08:55:03,19,-574603
Case No. 1199,9,2018-05-20 08:55:12,2,9
Case No. 1199,6,2018-05-20 08:56:42,11,90
Case No. 1199,5,2018-05-20 08:56:58,13,16
Case No. 1199,4,2018-05-20 08:57:22,5,24
Case No. 1199,2,2018-05-20 08:57:32,14,10
Case No. 1199,1,2018-05-20 08:57:42,15,10
Case No. 1199,3,2018-05-20 08:58:57,3,75
Case No. 1199,7,2018-05-20 09:00:17,3,80
Case No. 1199,7,2018-05-20 09:00:57,3,40
Case No. 1200,0,2018-05-23 16:21:00,9,285603
Case No. 1200,1,2018-05-23 16:21:05,1,5
Case No. 1200,2,2018-05-23 16:21:25,2,20
Case No. 1200,3,2018-05-23 16:22:40,11,75
Case No. 1200,4,2018-05-23 16:23:16,8,36
Case No. 1200,5,2018-05-23 16:23:40,8,24
Case No. 1200,8,2018-05-23 16:24:20,12,40
Case No. 1200,9,2018-05-23 16:24:26,3,6
Case No. 1200,6,2018-05-23 16:25:56,6,90
Case No. 1200,7,2018-05-23 16:26:36,7,40
Case No. 1200,7,2018-05-23 16:28:36,4,120
Case No. 1201,0,2018-05-30 12:25:17,0,590201
Case No. 1201,1,2018-05-30 12:25:27,1,10
Case No. 1201,2,2018-05-30 12:25:47,2,20
Case No. 1201,3,2018-05-30 12:27:02,3,75
Case No. 1201,4,2018-05-30 12:27:14,4,12
Case No. 1201,5,2018-05-30 12:27:38,9,24
Case No. 1201,6,2018-05-30 12:29:08,6,90
Case No. 1201,7,2018-05-30 12:29:48,7,40
Case No. 1201,7,2018-05-30 12:31:48,15,120
Case No. 1201,7,2018-05-30 12:32:28,3,40
Case No. 1202,0,2018-05-27 04:09:45,9,-289363
Case No. 1202,1,2018-05-27 04:09:55,1,10
Case No. 1202,2,2018-05-27 04:10:05,2,10
Case No. 1202,3,2018-05-27 04:10:55,11,50
Case No. 1202,4,2018-05-27 04:11:31,8,36
Case No. 1202,5,2018-05-27 04:11:39,7,8
Case No. 1202,8,2018-05-27 04:11:59,10,20
Case No. 1202,9,2018-05-27 04:12:08,6,9
Case No. 1202,6,2018-05-27 04:13:38,6,90
Case No. 1202,7,2018-05-27 04:14:58,7,80
Case No. 1202,7,2018-05-27 04:15:38,6,40
Case No. 1203,0,2018-05-30 16:03:19,0,301661
Case No. 1203,1,2018-05-30 16:03:24,1,5
Case No. 1203,2,2018-05-30 16:03:44,2,20
Case No. 1203,3,2018-05-30 16:04:59,3,75
Case No. 1203,4,2018-05-30 16:05:23,4,24
Case No. 1203,5,2018-05-30 16:05:39,0,16
Case No. 1203,6,2018-05-30 16:06:39,6,60
Case No. 1203,7,2018-05-30 16:08:39,7,120
Case No. 1203,7,2018-05-30 16:09:59,15,80
Case No. 1203,7,2018-05-30 16:11:19,3,80
Case No. 1204,0,2018-05-27 08:05:40,9,-288339
Case No. 1204,1,2018-05-27 08:05:50,1,10
Case No. 1204,2,2018-05-27 08:06:10,2,20
Case No. 1204,3,2018-05-27 08:07:25,11,75
Case No. 1204,4,2018-05-27 08:08:01,8,36
Case No. 1204,5,2018-05-27 08:08:09,14,8
Case No. 1204,8,2018-05-27 08:09:09,10,60
Case No. 1204,9,2018-05-27 08:09:15,6,6
Case No. 1204,6,2018-05-27 08:10:15,6,60
Case No. 1204,7,2018-05-27 08:10:55,7,40
Case No. 1204,7,2018-05-27 08:12:55,6,120
Case No. 1205,0,2018-05-30 20:16:37,0,302622
Case No. 1205,1,2018-05-30 20:16:52,1,15
Case No. 1205,2,2018-05-30 20:17:12,2,20
Case No. 1205,3,2018-05-30 20:17:37,3,25
Case No. 1205,4,2018-05-30 20:18:13,4,36
Case No. 1205,5,2018-05-30 20:18:21,9,8
Case No. 1205,6,2018-05-30 20:19:51,6,90
Case No. 1205,7,2018-05-30 20:21:51,7,120
Case No. 1205,7,2018-05-30 20:22:31,7,40
Case No. 1205,7,2018-05-30 20:23:51,3,80
Case No. 1206,0,2018-05-23 20:28:02,0,-604549
Case No. 1206,1,2018-05-23 20:28:07,1,5
Case No. 1206,2,2018-05-23 20:28:27,2,20
Case No. 1206,3,2018-05-23 20:29:42,11,75
Case No. 1206,4,2018-05-23 20:30:18,8,36
Case No. 1206,5,2018-05-23 20:30:34,8,16
Case No. 1206,8,2018-05-23 20:31:34,12,60
Case No. 1206,9,2018-05-23 20:31:43,3,9
Case No. 1206,6,2018-05-23 20:32:43,6,60
Case No. 1206,7,2018-05-23 20:34:43,7,120
Case No. 1206,7,2018-05-23 20:35:23,4,40
Case No. 1207,0,2018-05-31 00:05:39,0,617416
Case No. 1207,1,2018-05-31 00:05:54,1,15
Case No. 1207,2,2018-05-31 00:06:04,2,10
Case No. 1207,3,2018-05-31 00:06:29,3,25
Case No. 1207,4,2018-05-31 00:06:41,4,12
Case No. 1207,5,2018-05-31 00:07:05,3,24
Case No. 1207,6,2018-05-31 00:08:05,6,60
Case No. 1207,7,2018-05-31 00:10:05,7,120
Case No. 1207,7,2018-05-31 00:11:25,7,80
Case No. 1207,7,2018-05-31 00:12:05,3,40
Case No. 1208,0,2018-05-27 13:02:15,0,-299390
Case No. 1208,1,2018-05-27 13:02:25,1,10
Case No. 1208,2,2018-05-27 13:02:45,2,20
Case No. 1208,3,2018-05-27 13:03:10,11,25
Case No. 1208,4,2018-05-27 13:03:34,8,24
Case No. 1208,5,2018-05-27 13:03:42,14,8
Case No. 1208,8,2018-05-27 13:04:42,10,60
Case No. 1208,9,2018-05-27 13:04:45,6,3
Case No. 1208,6,2018-05-27 13:06:15,6,90
Case No. 1208,7,2018-05-27 13:06:55,7,40
Case No. 1208,7,2018-05-27 13:07:35,6,40
Case No. 1209,0,2018-05-20 12:54:43,1,-605572
Case No. 1209,9,2018-05-20 12:54:46,2,3
Case No. 1209,6,2018-05-20 12:55:16,11,30
Case No. 1209,5,2018-05-20 12:55:32,13,16
Case No. 1209,4,2018-05-20 12:55:56,5,24
Case No. 1209,2,2018-05-20 12:56:26,14,30
Case No. 1209,1,2018-05-20 12:56:36,15,10
Case No. 1209,3,2018-05-20 12:57:51,3,75
Case No. 1209,7,2018-05-20 12:59:11,3,80
Case No. 1209,7,2018-05-20 12:59:51,3,40
Case No. 1210,0,2018-05-24 00:36:08,9,300977
Case No. 1210,1,2018-05-24 00:36:23,1,15
Case No. 1210,2,2018-05-24 00:36:53,2,30
Case No. 1210,3,2018-05-24 00:37:18,11,25
Case No. 1210,4,2018-05-24 00:37:30,8,12
Case No. 1210,5,2018-05-24 00:37:54,0,24
Case No. 1210,8,2018-05-24 00:38:34,12,40
Case No. 1210,9,2018-05-24 00:38:37,3,3
Case No. 1210,6,2018-05-24 00:40:07,6,90
Case No. 1210,7,2018-05-24 00:40:47,7,40
Case No. 1210,7,2018-05-24 00:42:47,4,120
Case No. 1211,0,2018-05-31 04:06:18,9,617011
Case No. 1211,1,2018-05-31 04:06:28,1,10
Case No. 1211,2,2018-05-31 04:06:58,2,30
Case No. 1211,3,2018-05-31 04:07:23,3,25
Case No. 1211,4,2018-05-31 04:07:35,4,12
Case No. 1211,5,2018-05-31 04:07:43,3,8
Case No. 1211,6,2018-05-31 04:08:13,6,30
Case No. 1211,7,2018-05-31 04:10:13,7,120
Case No. 1211,7,2018-05-31 04:10:53,7,40
Case No. 1211,7,2018-05-31 04:12:13,3,80
Case No. 1212,0,2018-05-27 17:03:14,9,-299339
Case No. 1212,1,2018-05-27 17:03:19,1,5
Case No. 1212,2,2018-05-27 17:03:49,2,30
Case No. 1212,3,2018-05-27 17:05:04,11,75
Case No. 1212,4,2018-05-27 17:05:28,8,24
Case No. 1212,5,2018-05-27 17:05:52,8,24
Case No. 1212,8,2018-05-27 17:06:12,10,20
Case No. 1212,9,2018-05-27 17:06:15,6,3
Case No. 1212,6,2018-05-27 17:06:45,6,30
Case No. 1212,7,2018-05-27 17:08:05,7,80
Case No. 1212,7,2018-05-27 17:10:05,6,120
Case No. 1213,0,2018-05-31 08:12:41,9,313356
Case No. 1213,1,2018-05-31 08:12:56,1,15
Case No. 1213,2,2018-05-31 08:13:06,2,10
Case No. 1213,3,2018-05-31 08:14:21,3,75
Case No. 1213,4,2018-05-31 08:14:57,4,36
Case No. 1213,5,2018-05-31 08:15:21,0,24
Case No. 1213,6,2018-05-31 08:16:21,6,60
Case No. 1213,7,2018-05-31 08:17:01,7,40
Case No. 1213,7,2018-05-31 08:19:01,7,120
Case No. 1213,7,2018-05-31 08:20:21,3,80
Case No. 1214,0,2018-05-27 20:20:10,0,-302411
Case No. 1214,1,2018-05-27 20:20:20,1,10
Case No. 1214,2,2018-05-27 20:20:50,2,30
Case No. 1214,3,2018-05-27 20:22:05,11,75
Case No. 1214,4,2018-05-27 20:22:17,8,12
Case No. 1214,5,2018-05-27 20:22:33,12,16
Case No. 1214,8,2018-05-27 20:23:13,10,40
Case No. 1214,9,2018-05-27 20:23:22,6,9
Case No. 1214,6,2018-05-27 20:23:52,6,30
Case No. 1214,7,2018-05-27 20:25:52,7,120
Case No. 1214,7,2018-05-27 20:27:12,6,80
Case No. 1215,0,2018-05-31 12:26:20,0,316748
Case No. 1215,1,2018-05-31 12:26:35,1,15
Case No. 1215,2,2018-05-31 12:26:55,2,20
Case No. 1215,3,2018-05-31 12:27:45,3,50
Case No. 1215,4,2018-05-31 12:27:57,4,12
Case No. 1215,5,2018-05-31 12:28:21,4,24
Case No. 1215,6,2018-05-31 12:29:51,6,90
Case No. 1215,7,2018-05-31 12:30:31,7,40
Case No. 1215,7,2018-05-31 12:32:31,7,120
Case No. 1215,7,2018-05-31 12:33:11,3,40
Case No. 1216,0,2018-05-24 04:07:04,0,-635167
Case No. 1216,1,2018-05-24 04:07:09,1,5
Case No. 1216,2,2018-05-24 04:07:29,2,20
Case No. 1216,3,2018-05-24 04:08:44,11,75
Case No. 1216,4,2018-05-24 04:09:08,8,24
Case No. 1216,5,2018-05-24 04:09:32,0,24
Case No. 1216,8,2018-05-24 04:09:52,12,20
Case No. 1216,9,2018-05-24 04:09:55,3,3
Case No. 1216,6,2018-05-24 04:10:25,6,30
Case No. 1216,7,2018-05-24 04:11:45,7,80
Case No. 1216,7,2018-05-24 04:13:45,4,120
Case No. 1217,0,2018-05-31 16:13:37,9,647992
Case No. 1217,1,2018-05-31 16:13:42,1,5
Case No. 1217,2,2018-05-31 16:14:02,2,20
Case No. 1217,3,2018-05-31 16:15:17,3,75
Case No. 1217,4,2018-05-31 16:15:29,4,12
Case No. 1217,5,2018-05-31 16:15:37,4,8
Case No. 1217,6,2018-05-31 16:16:07,6,30
Case No. 1217,7,2018-05-31 16:18:07,7,120
Case No. 1217,7,2018-05-31 16:19:27,7,80
Case No. 1217,7,2018-05-31 16:20:07,3,40
Case No. 1218,0,2018-05-28 00:26:50,0,-316397
Case No. 1218,1,2018-05-28 00:27:00,1,10
Case No. 1218,2,2018-05-28 00:27:10,2,10
Case No. 1218,3,2018-05-28 00:27:35,11,25
Case No. 1218,4,2018-05-28 00:27:59,8,24
Case No. 1218,5,2018-05-28 00:28:15,5,16
Case No. 1218,8,2018-05-28 00:29:15,10,60
Case No. 1218,9,2018-05-28 00:29:21,6,6
Case No. 1218,6,2018-05-28 00:30:21,6,60
Case No. 1218,7,2018-05-28 00:31:01,7,40
Case No. 1218,7,2018-05-28 00:33:01,6,120
Case No. 1219,0,2018-05-20 16:11:12,0,-634909
Case No. 1219,9,2018-05-20 16:11:18,2,6
Case No. 1219,6,2018-05-20 16:12:18,11,60
Case No. 1219,5,2018-05-20 16:12:42,13,24
Case No. 1219,4,2018-05-20 16:13:18,5,36
Case No. 1219,2,2018-05-20 16:13:28,14,10
Case No. 1219,1,2018-05-20 16:13:38,15,10
Case No. 1219,3,2018-05-20 16:14:03,3,25
Case No. 1219,7,2018-05-20 16:14:43,3,40
Case No. 1219,7,2018-05-20 16:16:43,3,120
Case No. 1220,0,2018-05-24 08:04:29,9,316066
Case No. 1220,1,2018-05-24 08:04:39,1,10
Case No. 1220,2,2018-05-24 08:05:09,2,30
Case No. 1220,3,2018-05-24 08:05:34,11,25
Case No. 1220,4,2018-05-24 08:06:10,8,36
Case No. 1220,5,2018-05-24 08:06:26,9,16
Case No. 1220,8,2018-05-24 08:06:46,12,20
Case No. 1220,9,2018-05-24 08:06:49,3,3
Case No. 1220,6,2018-05-24 08:07:49,6,60
Case No. 1220,7,2018-05-24 08:09:49,7,120
Case No. 1220,7,2018-05-24 08:11:49,4,120
Case No. 1221,0,2018-05-31 20:15:11,9,648202
Case No. 1221,1,2018-05-31 20:15:16,1,5
Case No. 1221,2,2018-05-31 20:15:36,2,20
Case No. 1221,3,2018-05-31 20:16:01,3,25
Case No. 1221,4,2018-05-31 20:16:25,4,24
Case No. 1221,5,2018-05-31 20:16:41,6,16
Case No. 1221,6,2018-05-31 20:18:11,6,90
Case No. 1221,7,2018-05-31 20:18:51,7,40
Case No. 1221,7,2018-05-31 20:20:11,7,80
Case No. 1221,7,2018-05-31 20:20:51,3,40
Case No. 1222,0,2018-05-28 04:17:07,9,-317024
Case No. 1222,1,2018-05-28 04:17:17,1,10
Case No. 1222,2,2018-05-28 04:17:27,2,10
Case No. 1222,3,2018-05-28 04:18:42,11,75
Case No. 1222,4,2018-05-28 04:18:54,8,12
Case No. 1222,5,2018-05-28 04:19:02,5,8
Case No. 1222,8,2018-05-28 04:20:02,10,60
Case No. 1222,9,2018-05-28 04:20:11,6,9
Case No. 1222,6,2018-05-28 04:21:41,6,90
Case No. 1222,7,2018-05-28 04:23:41,7,120
Case No. 1222,7,2018-05-28 04:25:41,6,120
Case No. 1223,0,2018-06-01 00:06:40,0,330059
Case No. 1223,1,2018-06-01 00:06:45,1,5
Case No. 1223,2,2018-06-01 00:07:05,2,20
Case No. 1223,3,2018-06-01 00:07:30,3,25
Case No. 1223,4,2018-06-01 00:08:06,4,36
Case No. 1223,5,2018-06-01 00:08:30,6,24
Case No. 1223,6,2018-06-01 00:09:00,6,30
Case No. 1223,7,2018-06-01 00:10:20,7,80
Case No. 1223,7,2018-06-01 00:12:20,7,120
Case No. 1223,7,2018-06-01 00:13:00,3,40
Case No. 1224,0,2018-05-28 08:59:09,0,-314031
Case No. 1224,1,2018-05-28 08:59:24,1,15
Case No. 1224,2,2018-05-28 08:59:34,2,10
Case No. 1224,3,2018-05-28 09:00:49,11,75
Case No. 1224,4,2018-05-28 09:01:01,8,12
Case No. 1224,5,2018-05-28 09:01:17,8,16
Case No. 1224,8,2018-05-28 09:02:17,10,60
Case No. 1224,9,2018-05-28 09:02:23,6,6
Case No. 1224,6,2018-05-28 09:03:23,6,60
Case No. 1224,7,2018-05-28 09:04:43,7,80
Case No. 1224,7,2018-05-28 09:05:23,6,40
Case No. 1225,0,2018-06-01 04:10:57,9,327934
Case No. 1225,1,2018-06-01 04:11:07,1,10
Case No. 1225,2,2018-06-01 04:11:27,2,20
Case No. 1225,3,2018-06-01 04:11:52,3,25
Case No. 1225,4,2018-06-01 04:12:16,4,24
Case No. 1225,5,2018-06-01 04:12:40,15,24
Case No. 1225,6,2018-06-01 04:14:10,6,90
Case No. 1225,7,2018-06-01 04:14:50,7,40
Case No. 1225,7,2018-06-01 04:16:10,7,80
Case No. 1225,7,2018-06-01 04:18:10,3,120
Case No. 1226,0,2018-05-24 12:09:22,0,-662928
Case No. 1226,1,2018-05-24 12:09:32,1,10
Case No. 1226,2,2018-05-24 12:09:42,2,10
Case No. 1226,3,2018-05-24 12:10:07,11,25
Case No. 1226,4,2018-05-24 12:10:19,8,12
Case No. 1226,5,2018-05-24 12:10:27,9,8
Case No. 1226,8,2018-05-24 12:11:27,12,60
Case No. 1226,9,2018-05-24 12:11:30,3,3
Case No. 1226,6,2018-05-24 12:13:00,6,90
Case No. 1226,7,2018-05-24 12:15:00,7,120
Case No. 1226,7,2018-05-24 12:16:20,4,80
Case No. 1227,0,2018-06-01 08:02:01,0,675941
Case No. 1227,1,2018-06-01 08:02:16,1,15
Case No. 1227,2,2018-06-01 08:02:36,2,20
Case No. 1227,3,2018-06-01 08:03:01,3,25
Case No. 1227,4,2018-06-01 08:03:13,4,12
Case No. 1227,5,2018-06-01 08:03:37,15,24
Case No. 1227,6,2018-06-01 08:04:07,6,30
Case No. 1227,7,2018-06-01 08:05:27,7,80
Case No. 1227,7,2018-06-01 08:07:27,7,120
Case No. 1227,7,2018-06-01 08:09:27,3,120
Case No. 1228,0,2018-05-28 12:27:26,0,-330121
Case No. 1228,1,2018-05-28 12:27:31,1,5
Case No. 1228,2,2018-05-28 12:27:51,2,20
Case No. 1228,3,2018-05-28 12:28:41,11,50
Case No. 1228,4,2018-05-28 12:29:05,8,24
Case No. 1228,5,2018-05-28 12:29:21,0,16
Case No. 1228,8,2018-05-28 12:30:01,10,40
Case No. 1228,9,2018-05-28 12:30:07,6,6
Case No. 1228,6,2018-05-28 12:31:37,6,90
Case No. 1228,7,2018-05-28 12:33:37,7,120
Case No. 1228,7,2018-05-28 12:35:37,6,120
Case No. 1229,0,2018-05-20 20:05:58,9,-664179
Case No. 1229,9,2018-05-20 20:06:04,2,6
Case No. 1229,6,2018-05-20 20:07:04,11,60
Case No. 1229,5,2018-05-20 20:07:20,13,16
Case No. 1229,4,2018-05-20 20:07:32,5,12
Case No. 1229,2,2018-05-20 20:07:42,14,10
Case No. 1229,1,2018-05-20 20:07:47,15,5
Case No. 1229,3,2018-05-20 20:08:12,3,25
Case No. 1229,7,2018-05-20 20:08:52,3,40
Case No. 1229,7,2018-05-20 20:10:12,3,80
Case No. 1230,0,2018-05-24 16:27:55,0,332263
Case No. 1230,1,2018-05-24 16:28:10,1,15
Case No. 1230,2,2018-05-24 16:28:20,2,10
Case No. 1230,3,2018-05-24 16:28:45,11,25
Case No. 1230,4,2018-05-24 16:29:21,8,36
Case No. 1230,5,2018-05-24 16:29:29,9,8
Case No. 1230,8,2018-05-24 16:30:29,12,60
Case No. 1230,9,2018-05-24 16:30:35,3,6
Case No. 1230,6,2018-05-24 16:31:35,6,60
Case No. 1230,7,2018-05-24 16:33:35,7,120
Case No. 1230,7,2018-05-24 16:34:15,1,40
Case No. 1231,0,2018-06-01 12:30:19,9,676564
Case No. 1231,1,2018-06-01 12:30:29,1,10
Case No. 1231,2,2018-06-01 12:30:49,2,20
Case No. 1231,3,2018-06-01 12:31:39,3,50
Case No. 1231,4,2018-06-01 12:32:03,4,24
Case No. 1231,5,2018-06-01 12:32:11,14,8
Case No. 1231,6,2018-06-01 12:33:11,6,60
Case No. 1231,7,2018-06-01 12:35:11,7,120
Case No. 1231,7,2018-06-01 12:37:11,7,120
Case No. 1231,7,2018-06-01 12:37:51,3,40
Case No. 1232,0,2018-05-28 16:06:17,9,-333094
Case No. 1232,1,2018-05-28 16:06:27,1,10
Case No. 1232,2,2018-05-28 16:06:37,2,10
Case No. 1232,3,2018-05-28 16:07:27,11,50
Case No. 1232,4,2018-05-28 16:07:51,8,24
Case No. 1232,5,2018-05-28 16:08:15,0,24
Case No. 1232,8,2018-05-28 16:08:35,10,20
Case No. 1232,9,2018-05-28 16:08:44,6,9
Case No. 1232,6,2018-05-28 16:09:14,6,30
Case No. 1232,7,2018-05-28 16:10:34,7,80
Case No. 1232,7,2018-05-28 16:11:14,6,40
Case No. 1233,0,2018-06-01 16:09:48,0,345514
Case No. 1233,1,2018-06-01 16:09:53,1,5
Case No. 1233,2,2018-06-01 16:10:03,2,10
Case No. 1233,3,2018-06-01 16:11:18,3,75
Case No. 1233,4,2018-06-01 16:11:30,4,12
Case No. 1233,5,2018-06-01 16:11:54,7,24
Case No. 1233,6,2018-06-01 16:12:54,6,60
Case No. 1233,7,2018-06-01 16:14:54,7,120
Case No. 1233,7,2018-06-01 16:16:14,7,80
Case No. 1233,7,2018-06-01 16:17:34,3,80
Case No. 1234,0,2018-05-28 20:11:30,9,-331564
Case No. 1234,1,2018-05-28 20:11:45,1,15
Case No. 1234,2,2018-05-28 20:12:05,2,20
Case No. 1234,3,2018-05-28 20:12:30,11,25
Case No. 1234,4,2018-05-28 20:12:42,8,12
Case No. 1234,5,2018-05-28 20:13:06,9,24
Case No. 1234,8,2018-05-28 20:14:06,10,60
Case No. 1234,9,2018-05-28 20:14:09,6,3
Case No. 1234,6,2018-05-28 20:15:39,6,90
Case No. 1234,7,2018-05-28 20:16:19,7,40
Case No. 1234,7,2018-05-28 20:16:59,6,40
Case No. 1235,0,2018-06-01 20:06:23,9,344964
Case No. 1235,1,2018-06-01 20:06:33,1,10
Case No. 1235,2,2018-06-01 20:06:43,2,10
Case No. 1235,3,2018-06-01 20:07:33,3,50
Case No. 1235,4,2018-06-01 20:07:45,4,12
Case No. 1235,5,2018-06-01 20:08:09,7,24
Case No. 1235,6,2018-06-01 20:09:39,6,90
Case No. 1235,7,2018-06-01 20:11:39,7,120
Case No. 1235,7,2018-06-01 20:12:19,7,40
Case No. 1235,7,2018-06-01 20:12:59,3,40
Case No. 1236,0,2018-05-24 20:09:40,0,-691399
Case No. 1236,1,2018-05-24 20:09:55,1,15
Case No. 1236,2,2018-05-24 20:10:05,2,10
Case No. 1236,3,2018-05-24 20:10:55,11,50
Case No. 1236,4,2018-05-24 20:11:31,8,36
Case No. 1236,5,2018-05-24 20:11:47,3,16
Case No. 1236,8,2018-05-24 20:12:27,12,40
Case No. 1236,9,2018-05-24 20:12:30,3,3
Case No. 1236,6,2018-05-24 20:14:00,6,90
Case No. 1236,7,2018-05-24 20:16:00,7,120
Case No. 1236,7,2018-05-24 20:17:20,6,80
Case No. 1237,0,2018-06-02 00:34:53,9,706653
Case No. 1237,1,2018-06-02 00:34:58,1,5
Case No. 1237,2,2018-06-02 00:35:18,2,20
Case No. 1237,3,2018-06-02 00:36:33,3,75
Case No. 1237,4,2018-06-02 00:36:45,4,12
Case No. 1237,5,2018-06-02 00:36:53,12,8
Case No. 1237,6,2018-06-02 00:37:53,6,60
Case No. 1237,7,2018-06-02 00:38:33,7,40
Case No. 1237,7,2018-06-02 00:39:13,7,40
Case No. 1237,7,2018-06-02 00:40:33,3,80
Case No. 1238,0,2018-05-29 00:14:34,0,-347159
Case No. 1238,1,2018-05-29 00:14:49,1,15
Case No. 1238,2,2018-05-29 00:14:59,2,10
Case No. 1238,3,2018-05-29 00:15:24,11,25
Case No. 1238,4,2018-05-29 00:16:00,8,36
Case No. 1238,5,2018-05-29 00:16:24,9,24
Case No. 1238,8,2018-05-29 00:17:04,10,40
Case No. 1238,9,2018-05-29 00:17:10,6,6
Case No. 1238,6,2018-05-29 00:18:10,6,60
Case No. 1238,7,2018-05-29 00:20:10,7,120
Case No. 1238,7,2018-05-29 00:21:30,6,80
Case No. 1239,0,2018-05-21 00:32:22,9,-690548
Case No. 1239,9,2018-05-21 00:32:25,2,3
Case No. 1239,6,2018-05-21 00:33:25,11,60
Case No. 1239,5,2018-05-21 00:33:33,13,8
Case No. 1239,4,2018-05-21 00:33:45,5,12
Case No. 1239,2,2018-05-21 00:33:55,14,10
Case No. 1239,1,2018-05-21 00:34:10,15,15
Case No. 1239,3,2018-05-21 00:35:00,3,50
Case No. 1239,7,2018-05-21 00:37:00,2,120
Case No. 1239,7,2018-05-21 00:38:20,3,80
Case No. 1240,0,2018-05-25 00:04:44,9,343584
Case No. 1240,1,2018-05-25 00:04:49,1,5
Case No. 1240,2,2018-05-25 00:05:19,2,30
Case No. 1240,3,2018-05-25 00:06:34,11,75
Case No. 1240,4,2018-05-25 00:06:46,8,12
Case No. 1240,5,2018-05-25 00:06:54,3,8
Case No. 1240,8,2018-05-25 00:07:34,12,40
Case No. 1240,9,2018-05-25 00:07:43,3,9
Case No. 1240,6,2018-05-25 00:09:13,6,90
Case No. 1240,7,2018-05-25 00:09:53,7,40
Case No. 1240,7,2018-05-25 00:11:53,6,120
Case No. 1241,0,2018-06-02 05:08:25,0,708992
Case No. 1241,1,2018-06-02 05:08:35,1,10
Case No. 1241,2,2018-06-02 05:09:05,2,30
Case No. 1241,3,2018-06-02 05:09:30,3,25
Case No. 1241,4,2018-06-02 05:10:06,4,36
Case No. 1241,5,2018-06-02 05:10:22,14,16
Case No. 1241,6,2018-06-02 05:10:52,6,30
Case No. 1241,7,2018-06-02 05:11:32,7,40
Case No. 1241,7,2018-06-02 05:12:52,7,80
Case No. 1241,7,2018-06-02 05:14:52,3,120
Case No. 1242,0,2018-05-29 04:06:35,0,-349697
Case No. 1242,1,2018-05-29 04:06:40,1,5
Case No. 1242,2,2018-05-29 04:06:50,2,10
Case No. 1242,3,2018-05-29 04:07:40,11,50
Case No. 1242,4,2018-05-29 04:08:16,8,36
Case No. 1242,5,2018-05-29 04:08:40,0,24
Case No. 1242,8,2018-05-29 04:09:00,10,20
Case No. 1242,9,2018-05-29 04:09:09,6,9
Case No. 1242,6,2018-05-29 04:10:39,6,90
Case No. 1242,7,2018-05-29 04:12:39,7,120
Case No. 1242,7,2018-05-29 04:14:39,1,120
Case No. 1243,0,2018-06-02 08:54:30,0,362391
Case No. 1243,1,2018-06-02 08:54:40,1,10
Case No. 1243,2,2018-06-02 08:54:50,2,10
Case No. 1243,3,2018-06-02 08:55:15,3,25
Case No. 1243,4,2018-06-02 08:55:27,4,12
Case No. 1243,5,2018-06-02 08:55:51,5,24
Case No. 1243,6,2018-06-02 08:56:21,6,30
Case No. 1243,7,2018-06-02 08:57:01,7,40
Case No. 1243,7,2018-06-02 08:58:21,7,80
