CaseID,ActivityID,CompleteTimestamp,Resource,ElapsedTime
Application_1122657249,13,2016-01-25 15:57:09,32,0
Application_1122657249,14,2016-01-25 15:57:09,32,0
Application_1122657249,13,2016-01-25 17:01:02,39,3833
Application_1122657249,5,2016-01-25 18:44:48,61,6226
Application_1122657249,6,2016-01-25 18:44:50,61,2
Application_1122657249,22,2016-01-25 18:45:48,61,58
Application_1122657249,11,2016-01-26 14:12:05,16,69977
Application_1122657249,12,2016-01-26 14:12:27,16,22
Application_1122657249,10,2016-01-26 15:39:22,32,5215
Application_1122657249,13,2016-01-26 15:39:22,32,0
Application_1122657249,14,2016-01-26 15:39:22,32,0
Application_1122657249,5,2016-01-26 21:18:23,21,20341
Application_1122657249,6,2016-01-26 21:18:24,21,1
Application_1122657249,22,2016-01-26 21:18:40,21,16
Application_1122657249,10,2016-01-27 13:10:38,16,57118
Application_1122657249,11,2016-01-27 13:10:38,16,0
Application_1122657249,15,2016-01-27 18:00:26,32,17388
Application_1122657249,16,2016-01-27 18:00:26,32,0
Application_1122657249,19,2016-01-27 18:00:26,32,0
Application_1122657249,19,2016-01-27 18:00:26,32,0
Application_1049543561,0,2016-01-15 17:39:22,0,-1038064
Application_1049543561,1,2016-01-15 17:39:22,0,0
Application_1049543561,2,2016-01-15 17:40:46,0,84
Application_1049543561,4,2016-01-15 20:30:01,38,10155
Application_1049543561,5,2016-01-15 20:33:11,38,190
Application_1049543561,6,2016-01-15 20:33:12,38,1
Application_1049543561,7,2016-01-15 20:34:27,38,75
Application_1049543561,3,2016-01-15 20:34:28,38,1
Application_1049543561,8,2016-01-15 20:34:28,38,0
Application_1049543561,9,2016-01-15 20:34:28,38,0
Application_1049543561,21,2016-02-15 9:00:48,0,2636780
Application_1049543561,19,2016-02-15 9:00:48,0,0
Application_1881425780,0,2016-01-15 17:44:53,0,-2646955
Application_1881425780,1,2016-01-15 17:44:53,0,0
Application_1881425780,2,2016-01-15 17:45:55,0,62
Application_1881425780,4,2016-01-16 12:17:41,60,66706
Application_1881425780,5,2016-01-16 12:19:41,60,120
Application_1881425780,6,2016-01-16 12:19:43,60,2
Application_1881425780,3,2016-01-16 12:20:19,60,36
Application_1881425780,7,2016-01-16 12:20:19,60,0
Application_1881425780,8,2016-01-16 12:20:19,60,0
Application_1881425780,9,2016-01-16 12:20:19,60,0
Application_1881425780,21,2016-01-22 15:02:13,48,528114
Application_1881425780,19,2016-01-22 15:02:13,48,0
Application_248235615,0,2016-01-15 17:52:07,0,-594606
Application_248235615,1,2016-01-15 17:52:08,0,1
Application_248235615,2,2016-01-15 17:53:00,0,52
Application_248235615,4,2016-01-16 12:37:00,60,67440
Application_248235615,5,2016-01-16 12:40:33,60,213
Application_248235615,6,2016-01-16 12:40:34,60,1
Application_248235615,3,2016-01-16 12:41:02,60,28
Application_248235615,7,2016-01-16 12:41:02,60,0
Application_248235615,8,2016-01-16 12:41:02,60,0
Application_248235615,9,2016-01-16 12:41:02,60,0
Application_248235615,11,2016-01-28 12:15:34,15,1035272
Application_248235615,12,2016-01-28 12:16:24,15,50
Application_248235615,10,2016-01-28 15:53:06,40,13002
Application_248235615,13,2016-01-28 15:53:06,40,0
Application_248235615,14,2016-01-28 15:53:06,40,0
Application_248235615,11,2016-01-28 19:12:21,15,11955
Application_248235615,10,2016-01-29 9:43:56,14,52295
Application_248235615,15,2016-01-29 9:43:56,14,0
Application_248235615,16,2016-01-29 9:43:56,14,0
Application_952744464,0,2016-01-15 17:55:48,39,-1180088
Application_952744464,2,2016-01-15 17:55:48,39,0
Application_952744464,4,2016-01-15 17:57:15,39,87
Application_952744464,5,2016-01-15 18:00:33,39,198
Application_952744464,6,2016-01-15 18:00:35,39,2
Application_952744464,3,2016-01-15 18:00:54,39,19
Application_952744464,7,2016-01-15 18:00:54,39,0
Application_952744464,8,2016-01-15 18:00:54,39,0
Application_952744464,9,2016-01-15 18:00:54,39,0
Application_952744464,11,2016-02-04 12:16:34,9,1707340
Application_952744464,12,2016-02-04 12:19:25,9,171
Application_952744464,10,2016-02-09 14:39:01,4,440376
Application_952744464,15,2016-02-09 14:39:01,4,0
Application_952744464,16,2016-02-09 14:39:01,4,0
Application_603177521,0,2016-01-15 17:58:12,0,-2148049
Application_603177521,1,2016-01-15 17:58:13,0,1
Application_603177521,2,2016-01-15 18:00:00,0,107
Application_603177521,3,2016-01-15 21:22:47,55,12167
Application_603177521,4,2016-01-16 16:47:08,31,69861
Application_603177521,5,2016-01-16 16:48:08,31,60
Application_603177521,6,2016-01-16 16:48:09,31,1
Application_603177521,7,2016-01-16 16:49:47,31,98
Application_603177521,8,2016-01-16 16:49:47,31,0
Application_603177521,9,2016-01-16 16:49:47,31,0
Application_603177521,11,2016-02-02 11:58:54,16,1451347
Application_603177521,12,2016-02-02 11:59:11,16,17
Application_603177521,10,2016-02-04 15:27:18,40,185287
Application_603177521,13,2016-02-04 15:27:18,40,0
Application_603177521,14,2016-02-04 15:27:18,40,0
Application_603177521,11,2016-02-05 13:43:23,7,80165
Application_603177521,10,2016-02-05 15:44:46,40,7283
Application_603177521,15,2016-02-05 15:44:46,40,0
Application_603177521,16,2016-02-05 15:44:46,40,0
Application_1732317464,0,2016-01-15 18:22:24,55,-1804942
Application_1732317464,2,2016-01-15 18:22:24,55,0
Application_1732317464,4,2016-01-15 18:27:48,55,324
Application_1732317464,5,2016-01-15 18:33:24,55,336
Application_1732317464,6,2016-01-15 18:33:26,55,2
Application_1732317464,5,2016-01-15 18:38:28,55,302
Application_1732317464,6,2016-01-15 18:38:29,55,1
Application_1732317464,3,2016-01-15 18:39:19,55,50
Application_1732317464,7,2016-01-15 18:39:19,55,0
Application_1732317464,8,2016-01-15 18:39:19,55,0
Application_1732317464,9,2016-01-15 18:39:19,55,0
Application_1732317464,11,2016-01-22 10:02:17,19,573778
Application_1732317464,12,2016-01-22 10:02:30,19,13
Application_1732317464,10,2016-01-22 14:29:44,32,16034
Application_1732317464,13,2016-01-22 14:29:44,32,0
Application_1732317464,14,2016-01-22 14:29:44,32,0
Application_1732317464,11,2016-01-23 11:48:45,43,76741
Application_1732317464,10,2016-01-25 12:14:33,32,174348
Application_1732317464,15,2016-01-25 12:14:33,32,0
Application_1732317464,16,2016-01-25 12:14:33,32,0
Application_1732317464,19,2016-01-25 12:14:33,32,0
Application_1909606806,0,2016-01-15 18:32:41,0,-841312
Application_1909606806,1,2016-01-15 18:32:41,0,0
Application_1909606806,2,2016-01-15 18:34:03,0,82
Application_1909606806,3,2016-01-16 16:10:46,5,77803
Application_1909606806,4,2016-01-19 17:30:01,31,263955
Application_1909606806,5,2016-01-19 17:31:40,31,99
Application_1909606806,6,2016-01-19 17:31:41,31,1
Application_1909606806,7,2016-01-19 17:32:35,31,54
Application_1909606806,8,2016-01-19 17:32:36,31,1
Application_1909606806,9,2016-01-19 17:32:36,31,0
Application_1909606806,11,2016-01-27 12:08:24,3,671748
Application_1909606806,12,2016-01-27 12:10:09,3,105
Application_1909606806,5,2016-01-29 10:43:16,25,167587
Application_1909606806,6,2016-01-29 10:43:17,25,1
Application_1909606806,7,2016-01-29 10:43:48,25,31
Application_1909606806,10,2016-01-29 10:57:19,25,811
Application_1909606806,13,2016-01-29 10:57:19,25,0
Application_1909606806,14,2016-01-29 10:57:19,25,0
Application_1909606806,11,2016-02-03 12:03:01,15,435942
Application_1909606806,12,2016-02-03 12:51:56,25,2935
Application_1909606806,10,2016-02-03 12:54:07,25,131
Application_1909606806,15,2016-02-03 12:54:07,25,0
Application_1909606806,16,2016-02-03 12:54:07,25,0
Application_1909606806,19,2016-02-03 12:54:07,25,0
Application_1487601558,0,2016-01-15 19:10:21,0,-1619026
Application_1487601558,1,2016-01-15 19:10:21,0,0
Application_1487601558,2,2016-01-15 19:11:24,0,63
Application_1487601558,4,2016-01-16 17:20:57,41,79773
Application_1487601558,5,2016-01-16 17:53:05,41,1928
Application_1487601558,6,2016-01-16 17:53:06,41,1
Application_1487601558,3,2016-01-16 17:57:01,41,235
Application_1487601558,7,2016-01-16 17:57:01,41,0
Application_1487601558,8,2016-01-16 17:57:01,41,0
Application_1487601558,9,2016-01-16 17:57:01,41,0
Application_1487601558,10,2016-01-22 12:11:00,3,497639
Application_1487601558,11,2016-01-22 12:11:01,3,1
Application_1487601558,12,2016-01-22 12:11:12,3,11
Application_1487601558,13,2016-01-22 14:21:47,10,7835
Application_1487601558,14,2016-01-22 14:21:47,10,0
Application_1487601558,10,2016-01-22 17:19:03,15,10636
Application_1487601558,11,2016-01-22 17:19:03,15,0
Application_1487601558,13,2016-01-22 17:36:30,10,1047
Application_1487601558,14,2016-01-22 17:36:30,10,0
Application_1487601558,10,2016-01-26 14:51:13,16,335683
Application_1487601558,11,2016-01-26 14:51:13,16,0
Application_1487601558,15,2016-01-26 17:22:29,4,9076
Application_1487601558,16,2016-01-26 17:22:30,4,1
Application_950298399,0,2016-01-15 19:14:20,8,-943690
Application_950298399,2,2016-01-15 19:14:20,8,0
Application_950298399,4,2016-01-15 19:16:01,8,101
Application_950298399,5,2016-01-15 19:25:34,8,573
Application_950298399,6,2016-01-15 19:25:35,8,1
Application_950298399,3,2016-01-15 19:33:13,8,458
Application_950298399,7,2016-01-15 19:33:13,8,0
Application_950298399,8,2016-01-15 19:33:13,8,0
Application_950298399,9,2016-01-15 19:33:13,8,0
Application_950298399,11,2016-01-28 10:36:12,16,1090979
Application_950298399,12,2016-01-28 10:36:36,16,24
Application_950298399,10,2016-02-01 19:16:59,24,376823
Application_950298399,13,2016-02-01 19:16:59,24,0
Application_950298399,14,2016-02-01 19:16:59,24,0
Application_950298399,11,2016-02-02 17:27:59,23,79860
Application_950298399,10,2016-02-02 22:51:15,24,19396
Application_950298399,13,2016-02-02 22:51:15,24,0
Application_950298399,14,2016-02-02 22:51:15,24,0
Application_950298399,10,2016-02-03 13:30:19,60,52744
Application_950298399,11,2016-02-03 13:30:19,60,0
Application_950298399,15,2016-02-03 15:56:42,14,8783
Application_950298399,16,2016-02-03 15:56:42,14,0
Application_1012714056,0,2016-01-15 19:18:37,0,-1629485
Application_1012714056,1,2016-01-15 19:18:37,0,0
Application_1012714056,2,2016-01-15 19:19:58,0,81
Application_1012714056,3,2016-01-16 16:23:31,5,75813
Application_1012714056,4,2016-01-16 17:12:52,38,2961
Application_1012714056,5,2016-01-16 17:14:19,38,87
Application_1012714056,6,2016-01-16 17:14:20,38,1
Application_1012714056,7,2016-01-16 17:15:14,38,54
Application_1012714056,8,2016-01-16 17:15:14,38,0
Application_1012714056,9,2016-01-16 17:15:14,38,0
Application_1012714056,5,2016-01-16 17:34:25,38,1151
Application_1012714056,6,2016-01-16 17:34:26,38,1
Application_1012714056,7,2016-01-16 17:34:52,38,26
Application_1012714056,11,2016-01-25 15:30:28,7,770136
Application_1012714056,12,2016-01-25 15:30:52,7,24
Application_1012714056,10,2016-01-26 13:23:22,22,78750
Application_1012714056,13,2016-01-26 13:23:22,22,0
Application_1012714056,14,2016-01-26 13:23:22,22,0
Application_1012714056,13,2016-01-26 16:52:58,39,12576
Application_1012714056,5,2016-01-28 10:02:59,41,148201
Application_1012714056,6,2016-01-28 10:03:01,41,2
Application_1012714056,22,2016-01-28 10:03:13,41,12
Application_1012714056,11,2016-01-29 14:28:00,19,102287
Application_1012714056,10,2016-02-01 11:06:34,22,247114
Application_1012714056,13,2016-02-01 11:06:34,22,0
Application_1012714056,14,2016-02-01 11:06:34,22,0
Application_1012714056,5,2016-02-01 12:24:36,39,4682
Application_1012714056,6,2016-02-01 12:24:38,39,2
Application_1012714056,22,2016-02-01 12:24:53,39,15
Application_1012714056,11,2016-02-01 16:42:43,9,15470
Application_1012714056,10,2016-02-02 12:06:44,22,69841
Application_1012714056,12,2016-02-02 12:08:59,22,135
Application_1012714056,10,2016-02-02 12:10:30,22,91
Application_1012714056,15,2016-02-02 12:10:30,22,0
Application_1012714056,16,2016-02-02 12:10:30,22,0
Application_1012714056,19,2016-02-02 12:10:30,22,0
Application_1012714056,19,2016-02-02 12:10:30,22,0
Application_1012714056,19,2016-02-02 12:10:30,22,0
Application_1298220841,0,2016-01-15 19:36:08,41,-1528462
Application_1298220841,2,2016-01-15 19:36:08,41,0
Application_1298220841,4,2016-01-15 21:20:33,70,6265
Application_1298220841,5,2016-01-16 16:20:19,41,68386
Application_1298220841,6,2016-01-16 16:20:21,41,2
Application_1298220841,3,2016-01-16 16:20:31,41,10
Application_1298220841,7,2016-01-16 16:20:31,41,0
Application_1298220841,8,2016-01-16 16:20:31,41,0
Application_1298220841,9,2016-01-16 16:20:31,41,0
Application_1298220841,11,2016-01-26 15:56:34,16,862563
Application_1298220841,12,2016-01-26 15:56:41,16,7
Application_1298220841,10,2016-01-29 12:28:14,24,246693
Application_1298220841,15,2016-01-29 12:28:14,24,0
Application_1298220841,16,2016-01-29 12:28:14,24,0
Application_251196305,0,2016-01-15 19:38:27,41,-1183787
Application_251196305,2,2016-01-15 19:38:27,41,0
Application_251196305,4,2016-01-16 11:57:27,60,58740
Application_251196305,5,2016-01-16 12:00:41,60,194
Application_251196305,6,2016-01-16 12:00:43,60,2
Application_251196305,3,2016-01-16 12:01:14,60,31
Application_251196305,7,2016-01-16 12:01:14,60,0
Application_251196305,8,2016-01-16 12:01:14,60,0
Application_251196305,9,2016-01-16 12:01:14,60,0
Application_251196305,10,2016-02-01 14:48:40,3,1392446
Application_251196305,11,2016-02-01 14:48:41,3,1
Application_251196305,12,2016-02-01 14:48:52,3,11
Application_251196305,15,2016-02-01 16:47:12,14,7100
Application_251196305,16,2016-02-01 16:47:12,14,0
Application_444139032,0,2016-01-15 20:14:44,41,-1456348
Application_444139032,2,2016-01-15 20:14:44,41,0
Application_444139032,4,2016-01-16 16:32:23,5,73059
Application_444139032,5,2016-01-16 16:34:42,5,139
Application_444139032,6,2016-01-16 16:34:43,5,1
Application_444139032,3,2016-01-16 16:35:01,5,18
Application_444139032,7,2016-01-16 16:35:01,5,0
Application_444139032,8,2016-01-16 16:35:01,5,0
Application_444139032,9,2016-01-16 16:35:01,5,0
Application_444139032,11,2016-01-23 14:43:25,43,598104
Application_444139032,12,2016-01-23 14:43:28,43,3
Application_444139032,13,2016-01-25 15:02:29,14,173941
Application_444139032,14,2016-01-25 15:02:29,14,0
Application_444139032,11,2016-01-27 15:28:06,3,174337
Application_444139032,10,2016-01-27 15:50:21,14,1335
Application_444139032,13,2016-01-27 15:50:21,14,0
Application_444139032,14,2016-01-27 15:50:21,14,0
Application_444139032,10,2016-01-28 12:58:43,9,76102
Application_444139032,11,2016-01-28 12:58:43,9,0
Application_444139032,10,2016-01-28 14:15:15,14,4592
Application_444139032,15,2016-01-28 14:15:15,14,0
Application_444139032,16,2016-01-28 14:15:15,14,0
Application_220799111,0,2016-01-15 20:19:11,0,-1101364
Application_220799111,1,2016-01-15 20:19:11,0,0
Application_220799111,20,2016-01-15 20:33:39,55,868
Application_220799111,2,2016-01-15 20:33:39,55,0
Application_220799111,4,2016-01-16 16:45:26,41,72707
Application_220799111,5,2016-01-16 16:58:17,41,771
Application_220799111,6,2016-01-16 16:58:18,41,1
Application_220799111,3,2016-01-16 16:58:32,41,14
Application_220799111,7,2016-01-16 16:58:32,41,0
Application_220799111,8,2016-01-16 16:58:32,41,0
Application_220799111,9,2016-01-16 16:58:32,41,0
Application_220799111,5,2016-01-18 15:58:15,38,169183
Application_220799111,6,2016-01-18 15:58:16,38,1
Application_220799111,7,2016-01-18 15:58:42,38,26
Application_220799111,11,2016-02-01 12:12:38,23,1196036
Application_220799111,12,2016-02-01 12:13:28,23,50
Application_220799111,10,2016-02-03 11:42:45,40,170957
Application_220799111,17,2016-02-03 11:42:45,40,0
Application_220799111,18,2016-02-03 11:42:45,40,0
Application_220799111,18,2016-02-03 11:42:45,40,0
Application_1565167497,0,2016-01-15 21:42:37,0,-1605608
Application_1565167497,1,2016-01-15 21:42:37,0,0
Application_1565167497,2,2016-01-15 21:44:06,0,89
Application_1565167497,3,2016-01-16 16:24:46,2,67240
Application_1565167497,4,2016-01-16 17:34:33,31,4187
Application_1565167497,5,2016-01-16 17:35:31,31,58
Application_1565167497,6,2016-01-16 17:35:33,31,2
Application_1565167497,7,2016-01-16 17:37:22,31,109
Application_1565167497,8,2016-01-16 17:37:22,31,0
Application_1565167497,9,2016-01-16 17:37:22,31,0
Application_1565167497,10,2016-01-26 15:33:16,23,856554
Application_1565167497,11,2016-01-26 15:33:17,23,1
Application_1565167497,12,2016-01-26 15:33:43,23,26
Application_1565167497,15,2016-01-26 17:14:39,4,6056
Application_1565167497,16,2016-01-26 17:14:39,4,0
Application_1800077559,0,2016-01-15 21:42:53,0,-934306
Application_1800077559,1,2016-01-15 21:42:53,0,0
Application_1800077559,2,2016-01-15 21:44:42,0,109
Application_1800077559,3,2016-01-16 13:33:00,70,56898
Application_1800077559,4,2016-01-20 13:50:19,44,346639
Application_1800077559,5,2016-01-20 13:53:55,44,216
Application_1800077559,6,2016-01-20 13:53:57,44,2
Application_1800077559,5,2016-01-20 13:54:28,44,31
Application_1800077559,6,2016-01-20 13:54:29,44,1
Application_1800077559,7,2016-01-20 13:54:50,44,21
Application_1800077559,7,2016-01-20 13:54:50,44,0
Application_1800077559,8,2016-01-20 13:54:50,44,0
Application_1800077559,9,2016-01-20 13:54:50,44,0
Application_1800077559,10,2016-01-27 10:05:49,16,591059
Application_1800077559,11,2016-01-27 10:05:50,16,1
Application_1800077559,12,2016-01-27 10:06:21,16,31
Application_1800077559,15,2016-01-27 11:30:08,4,5027
Application_1800077559,16,2016-01-27 11:30:08,4,0
Application_1800077559,19,2016-01-27 11:30:08,4,0
Application_1639687553,0,2016-01-15 21:51:39,8,-999509
Application_1639687553,3,2016-01-15 21:51:39,8,0
Application_1639687553,2,2016-01-15 21:51:39,8,0
Application_1639687553,4,2016-01-15 22:10:24,8,1125
Application_1639687553,5,2016-01-16 16:25:37,41,65713
Application_1639687553,6,2016-01-16 16:25:39,41,2
Application_1639687553,7,2016-01-16 16:25:51,41,12
Application_1639687553,8,2016-01-16 16:25:51,41,0
Application_1639687553,9,2016-01-16 16:25:51,41,0
Application_1639687553,11,2016-02-08 12:15:16,43,1972165
Application_1639687553,12,2016-02-08 12:15:52,43,36
Application_1639687553,5,2016-02-11 12:07:51,25,258719
Application_1639687553,6,2016-02-11 12:07:53,25,2
Application_1639687553,7,2016-02-11 12:08:27,25,34
Application_1639687553,10,2016-02-11 12:10:42,25,135
Application_1639687553,13,2016-02-11 12:10:42,25,0
Application_1639687553,14,2016-02-11 12:10:42,25,0
Application_1639687553,11,2016-02-17 12:24:26,15,519224
Application_1639687553,10,2016-02-18 11:02:08,25,81462
Application_1639687553,12,2016-02-18 11:05:09,25,181
Application_1639687553,10,2016-02-18 11:28:45,25,1416
Application_1639687553,15,2016-02-18 11:28:45,25,0
Application_1639687553,16,2016-02-18 11:28:45,25,0
Application_1639687553,19,2016-02-18 11:28:45,25,0
Application_623570806,0,2016-01-16 0:19:40,0,-2891345
Application_623570806,1,2016-01-16 0:19:40,0,0
Application_623570806,20,2016-01-16 13:34:52,1,47712
Application_623570806,3,2016-01-16 13:34:52,1,0
Application_623570806,2,2016-01-16 13:34:52,1,0
Application_623570806,4,2016-01-16 16:53:12,38,11900
Application_623570806,5,2016-01-16 16:56:09,38,177
Application_623570806,6,2016-01-16 16:56:11,38,2
Application_623570806,7,2016-01-16 16:57:35,38,84
Application_623570806,8,2016-01-16 16:57:35,38,0
Application_623570806,9,2016-01-16 16:57:35,38,0
Application_623570806,5,2016-02-04 11:41:37,42,1622642
Application_623570806,6,2016-02-04 11:41:38,42,1
Application_623570806,7,2016-02-04 11:41:49,42,11
Application_623570806,11,2016-02-12 12:29:43,3,694074
Application_623570806,12,2016-02-12 12:29:55,3,12
Application_623570806,10,2016-02-17 16:26:09,40,446174
Application_623570806,14,2016-02-17 16:26:09,40,0
Application_623570806,13,2016-02-17 21:10:29,48,17060
Application_623570806,11,2016-02-17 21:10:29,48,0
Application_623570806,10,2016-02-19 15:15:25,40,151496
Application_623570806,15,2016-02-19 15:15:25,40,0
Application_623570806,16,2016-02-19 15:15:25,40,0
Application_623570806,19,2016-02-19 15:15:25,40,0
Application_1572207328,0,2016-01-16 1:12:20,0,-2988185
Application_1572207328,1,2016-01-16 1:12:20,0,0
Application_1572207328,2,2016-01-16 1:13:29,0,69
Application_1572207328,3,2016-01-16 11:44:35,26,37866
Application_1572207328,4,2016-01-18 17:21:09,18,192994
Application_1572207328,5,2016-01-18 17:23:14,18,125
Application_1572207328,6,2016-01-18 17:23:16,18,2
Application_1572207328,7,2016-01-18 17:23:31,18,15
Application_1572207328,8,2016-01-18 17:23:31,18,0
Application_1572207328,9,2016-01-18 17:23:31,18,0
Application_1572207328,11,2016-02-03 11:39:57,3,1361786
Application_1572207328,12,2016-02-03 11:40:06,3,9
Application_1572207328,10,2016-02-05 12:23:26,40,175400
Application_1572207328,13,2016-02-05 12:23:26,40,0
Application_1572207328,14,2016-02-05 12:23:26,40,0
Application_1572207328,10,2016-02-06 15:10:19,43,96413
Application_1572207328,11,2016-02-06 15:10:19,43,0
Application_1572207328,15,2016-02-08 8:37:14,19,149215
Application_1572207328,16,2016-02-08 8:37:14,19,0
Application_152741327,0,2016-01-16 2:31:28,0,-2009146
Application_152741327,1,2016-01-16 2:31:29,0,1
Application_152741327,2,2016-01-16 2:32:39,0,70
Application_152741327,4,2016-01-18 10:11:52,8,200353
Application_152741327,5,2016-01-18 10:15:25,8,213
Application_152741327,6,2016-01-18 10:15:26,8,1
Application_152741327,5,2016-01-18 10:15:50,8,24
Application_152741327,6,2016-01-18 10:15:51,8,1
Application_152741327,3,2016-01-18 10:17:36,8,105
Application_152741327,7,2016-01-18 10:17:36,8,0
Application_152741327,7,2016-01-18 10:17:36,8,0
Application_152741327,8,2016-01-18 10:17:36,8,0
Application_152741327,9,2016-01-18 10:17:36,8,0
Application_152741327,21,2016-02-18 9:00:53,0,2673797
Application_152741327,19,2016-02-18 9:00:53,0,0
Application_152741327,19,2016-02-18 9:00:53,0,0
Application_1154138569,0,2016-01-16 8:48:56,0,-2851917
Application_1154138569,1,2016-01-16 8:48:57,0,1
Application_1154138569,2,2016-01-16 8:50:28,0,91
Application_1154138569,4,2016-01-20 20:53:47,41,388999
Application_1154138569,5,2016-01-20 20:54:39,41,52
Application_1154138569,6,2016-01-20 20:54:40,41,1
Application_1154138569,3,2016-01-20 20:55:22,41,42
Application_1154138569,7,2016-01-20 20:55:22,41,0
Application_1154138569,8,2016-01-20 20:55:22,41,0
Application_1154138569,9,2016-01-20 20:55:22,41,0
Application_1154138569,21,2016-02-20 9:00:42,0,2635520
Application_1154138569,19,2016-02-20 9:00:42,0,0
Application_2016133951,0,2016-01-16 10:51:21,0,-3017361
Application_2016133951,1,2016-01-16 10:51:21,0,0
Application_2016133951,2,2016-01-16 10:52:26,0,65
Application_2016133951,4,2016-01-16 16:34:07,60,20501
Application_2016133951,5,2016-01-16 16:38:17,60,250
Application_2016133951,6,2016-01-16 16:38:18,60,1
Application_2016133951,3,2016-01-16 16:38:37,60,19
Application_2016133951,7,2016-01-16 16:38:37,60,0
Application_2016133951,8,2016-01-16 16:38:37,60,0
Application_2016133951,9,2016-01-16 16:38:37,60,0
Application_2016133951,10,2016-01-22 9:35:34,19,493017
Application_2016133951,11,2016-01-22 9:35:35,19,1
Application_2016133951,12,2016-01-22 9:35:41,19,6
Application_2016133951,13,2016-01-22 10:03:05,20,1644
Application_2016133951,14,2016-01-22 10:03:05,20,0
Application_2016133951,10,2016-01-23 12:49:37,43,96392
Application_2016133951,11,2016-01-23 12:49:37,43,0
Application_2016133951,15,2016-01-25 10:36:19,12,164802
Application_2016133951,16,2016-01-25 10:36:19,12,0
Application_798154047,0,2016-01-16 11:09:15,2,-775624
Application_798154047,2,2016-01-16 11:09:15,2,0
Application_798154047,4,2016-01-20 12:46:06,42,351411
Application_798154047,5,2016-01-20 12:46:44,42,38
Application_798154047,6,2016-01-20 12:46:45,42,1
Application_798154047,3,2016-01-20 12:46:58,42,13
Application_798154047,7,2016-01-20 12:46:58,42,0
Application_798154047,8,2016-01-20 12:46:58,42,0
Application_798154047,9,2016-01-20 12:46:58,42,0
Application_798154047,11,2016-01-27 17:27:49,3,621651
Application_798154047,12,2016-01-27 17:27:58,3,9
Application_798154047,10,2016-01-28 10:39:54,14,61916
Application_798154047,13,2016-01-28 10:39:54,14,0
Application_798154047,14,2016-01-28 10:39:54,14,0
Application_798154047,11,2016-01-30 14:49:58,43,187804
Application_798154047,10,2016-02-01 10:28:52,14,157134
Application_798154047,15,2016-02-01 10:28:52,14,0
Application_798154047,16,2016-02-01 10:28:52,14,0
Application_1114296087,0,2016-01-16 11:15:24,0,-1379608
Application_1114296087,1,2016-01-16 11:15:25,0,1
Application_1114296087,2,2016-01-16 11:16:39,0,74
Application_1114296087,3,2016-01-16 16:35:48,31,19149
Application_1114296087,4,2016-01-18 10:58:37,11,152569
Application_1114296087,5,2016-01-18 11:02:58,11,261
Application_1114296087,6,2016-01-18 11:02:59,11,1
Application_1114296087,7,2016-01-18 11:05:58,11,179
Application_1114296087,8,2016-01-18 11:05:58,11,0
Application_1114296087,9,2016-01-18 11:05:58,11,0
Application_1114296087,10,2016-01-29 13:42:36,15,959798
Application_1114296087,11,2016-01-29 13:42:37,15,1
Application_1114296087,12,2016-01-29 13:42:51,15,14
Application_1114296087,15,2016-01-29 16:09:48,4,8817
Application_1114296087,16,2016-01-29 16:09:48,4,0
Application_1598894275,0,2016-01-16 11:22:24,2,-1140444
Application_1598894275,2,2016-01-16 11:22:24,2,0
Application_1598894275,4,2016-01-16 16:43:09,26,19245
Application_1598894275,5,2016-01-16 16:52:59,26,590
Application_1598894275,6,2016-01-16 16:53:00,26,1
Application_1598894275,3,2016-01-16 16:59:18,26,378
Application_1598894275,7,2016-01-16 16:59:18,26,0
Application_1598894275,8,2016-01-16 16:59:18,26,0
Application_1598894275,9,2016-01-16 16:59:18,26,0
Application_1598894275,10,2016-02-04 11:58:20,3,1623542
Application_1598894275,11,2016-02-04 11:58:21,3,1
Application_1598894275,12,2016-02-04 11:58:34,3,13
Application_1598894275,13,2016-02-04 15:54:29,47,14155
Application_1598894275,14,2016-02-04 15:54:29,47,0
Application_1598894275,15,2016-02-05 14:18:32,7,80643
Application_1598894275,16,2016-02-05 14:18:32,7,0
Application_789888813,0,2016-01-16 11:27:49,0,-1738243
Application_789888813,1,2016-01-16 11:27:49,0,0
Application_789888813,2,2016-01-16 11:29:33,0,104
Application_789888813,4,2016-01-16 17:34:33,26,21900
Application_789888813,5,2016-01-16 17:42:41,26,488
Application_789888813,6,2016-01-16 17:42:42,26,1
Application_789888813,19,2016-01-16 17:51:11,26,509
Application_789888813,5,2016-01-16 17:55:06,26,235
Application_789888813,6,2016-01-16 17:55:07,26,1
Application_789888813,3,2016-01-16 17:55:16,26,9
Application_789888813,7,2016-01-16 17:55:16,26,0
Application_789888813,8,2016-01-16 17:55:16,26,0
Application_789888813,9,2016-01-16 17:55:16,26,0
Application_789888813,11,2016-01-27 14:34:37,9,938361
Application_789888813,12,2016-01-27 14:38:25,9,228
Application_789888813,10,2016-01-28 11:46:10,14,76065
Application_789888813,13,2016-01-28 11:46:10,14,0
Application_789888813,14,2016-01-28 11:46:10,14,0
Application_789888813,11,2016-01-29 12:46:01,19,89991
Application_789888813,10,2016-01-29 14:33:44,14,6463
Application_789888813,13,2016-01-29 14:33:44,14,0
Application_789888813,14,2016-01-29 14:33:44,14,0
Application_789888813,10,2016-01-30 12:33:17,43,79173
Application_789888813,11,2016-01-30 12:33:17,43,0
Application_789888813,10,2016-02-01 10:25:29,14,165132
Application_789888813,13,2016-02-01 10:25:29,14,0
